Samples	Sig1	Sig2	Sig3	Sig4	Sig5	Sig6	Sig7	Sig8	Sig9
Liver-HCC::SP112237	6913	0	0	0	0	0	0	0	0
Liver-HCC::SP98989	5918	0	0	0	0	0	0	0	0
Liver-HCC::SP112241	10633	0	0	0	0	0	0	0	0
Liver-HCC::SP112245	5512	0	0	0	0	0	0	0	0
Liver-HCC::SP98991	5938	0	0	0	0	0	0	0	0
Liver-HCC::SP112248	12093	0	0	0	0	0	0	0	0
Liver-HCC::SP112051	17920	0	0	0	0	0	0	0	0
Liver-HCC::SP98997	30786	0	0	0	0	0	0	0	0
Liver-HCC::SP112252	15932	0	0	0	0	0	0	0	0
Liver-HCC::SP99001	7470	0	0	0	0	0	0	0	0
Liver-HCC::SP112257	2364	0	0	0	0	0	0	0	0
Liver-HCC::SP99007	6629	0	0	0	0	0	0	0	0
Liver-HCC::SP112261	6542	0	0	0	0	0	0	0	0
Liver-HCC::SP50101	8746	0	0	0	0	0	0	0	0
Liver-HCC::SP112265	7151	0	0	0	0	0	0	0	0
Liver-HCC::SP112268	19111	0	0	0	0	0	0	0	0
Liver-HCC::SP99011	22294	0	0	0	0	0	0	0	0
Liver-HCC::SP112269	16800	0	0	0	0	0	0	0	0
Liver-HCC::SP99013	8928	0	0	0	0	0	0	0	0
Liver-HCC::SP112273	21466	0	0	0	0	0	0	0	0
Liver-HCC::SP112274	7686	0	0	0	0	0	0	0	0
Liver-HCC::SP50105	12516	0	0	0	0	0	0	0	0
Liver-HCC::SP112276	6953	0	0	0	0	0	0	0	0
Liver-HCC::SP99019	9650	0	0	0	0	0	0	0	0
Liver-HCC::SP99021	10276	0	0	0	0	0	0	0	0
Liver-HCC::SP112283	9093	0	0	0	0	0	0	0	0
Liver-HCC::SP112288	9356	0	0	0	0	0	0	0	0
Liver-HCC::SP99025	12739	0	0	0	0	0	0	0	0
Liver-HCC::SP112290	16503	0	0	0	0	0	0	0	0
Liver-HCC::SP99029	17320	0	0	0	0	0	0	0	0
Liver-HCC::SP99033	16160	0	0	0	0	0	0	0	0
Liver-HCC::SP99037	4360	0	0	0	0	0	0	0	0
Liver-HCC::SP99041	11367	0	0	0	0	0	0	0	0
Liver-HCC::SP99045	13274	0	0	0	0	0	0	0	0
Liver-HCC::SP112300	6267	0	0	0	0	0	0	0	0
Liver-HCC::SP99049	15943	0	0	0	0	0	0	0	0
Liver-HCC::SP112304	11496	0	0	0	0	0	0	0	0
Liver-HCC::SP50107	17711	0	0	0	0	0	0	0	0
Liver-HCC::SP112310	17942	0	0	0	0	0	0	0	0
Liver-HCC::SP99053	10064	0	0	0	0	0	0	0	0
Liver-HCC::SP99057	2472	0	0	0	0	0	0	0	0
Liver-HCC::SP99061	18830	0	0	0	0	0	0	0	0
Liver-HCC::SP50109	11586	0	0	0	0	0	0	0	0
Liver-HCC::SP99065	8742	0	0	0	0	0	0	0	0
Liver-HCC::SP106993	17892	0	0	0	0	0	0	0	0
Liver-HCC::SP50111	9259	0	0	0	0	0	0	0	0
Liver-HCC::SP99069	14271	0	0	0	0	0	0	0	0
Liver-HCC::SP99073	10715	0	0	0	0	0	0	0	0
Liver-HCC::SP99077	8656	0	0	0	0	0	0	0	0
Liver-HCC::SP99081	10658	0	0	0	0	0	0	0	0
Liver-HCC::SP99085	12314	0	0	0	0	0	0	0	0
Liver-HCC::SP99089	8185	0	0	0	0	0	0	0	0
Liver-HCC::SP99093	20318	0	0	0	0	0	0	0	0
Liver-HCC::SP99097	2777	0	0	0	0	0	0	0	0
Liver-HCC::SP99101	6345	0	0	0	0	0	0	0	0
Liver-HCC::SP106998	15663	0	0	0	0	0	0	0	0
Liver-HCC::SP99105	5247	0	0	0	0	0	0	0	0
Liver-HCC::SP99109	15108	0	0	0	0	0	0	0	0
Liver-HCC::SP50113	27463	0	0	0	0	0	0	0	0
Liver-HCC::SP50115	13384	0	0	0	0	0	0	0	0
Liver-HCC::SP50117	10692	0	0	0	0	0	0	0	0
Liver-HCC::SP107004	16127	0	0	0	0	0	0	0	0
Liver-HCC::SP99117	13998	0	0	0	0	0	0	0	0
Liver-HCC::SP99121	15753	0	0	0	0	0	0	0	0
Liver-HCC::SP107007	14920	0	0	0	0	0	0	0	0
Liver-HCC::SP99125	12711	0	0	0	0	0	0	0	0
Liver-HCC::SP99129	15456	0	0	0	0	0	0	0	0
Liver-HCC::SP99133	11686	0	0	0	0	0	0	0	0
Liver-HCC::SP50119	17049	0	0	0	0	0	0	0	0
Liver-HCC::SP99137	16402	0	0	0	0	0	0	0	0
Liver-HCC::SP50121	9395	0	0	0	0	0	0	0	0
Liver-HCC::SP50123	14441	0	0	0	0	0	0	0	0
Liver-HCC::SP99141	11441	0	0	0	0	0	0	0	0
Liver-HCC::SP50125	12442	0	0	0	0	0	0	0	0
Liver-HCC::SP99145	5865	0	0	0	0	0	0	0	0
Liver-HCC::SP99149	13341	0	0	0	0	0	0	0	0
Liver-HCC::SP50129	9602	0	0	0	0	0	0	0	0
Liver-HCC::SP99153	7971	0	0	0	0	0	0	0	0
Liver-HCC::SP99157	8810	0	0	0	0	0	0	0	0
Liver-HCC::SP99161	7892	0	0	0	0	0	0	0	0
Liver-HCC::SP99165	11398	0	0	0	0	0	0	0	0
Liver-HCC::SP50131	18844	0	0	0	0	0	0	0	0
Liver-HCC::SP50133	7495	0	0	0	0	0	0	0	0
Liver-HCC::SP99169	6902	0	0	0	0	0	0	0	0
Liver-HCC::SP50135	10654	0	0	0	0	0	0	0	0
Liver-HCC::SP50137	4022	0	0	0	0	0	0	0	0
Liver-HCC::SP99173	18933	0	0	0	0	0	0	0	0
Liver-HCC::SP99177	13281	0	0	0	0	0	0	0	0
Liver-HCC::SP99181	11523	0	0	0	0	0	0	0	0
Liver-HCC::SP50139	6473	0	0	0	0	0	0	0	0
Liver-HCC::SP107010	13874	0	0	0	0	0	0	0	0
Liver-HCC::SP99189	7922	0	0	0	0	0	0	0	0
Liver-HCC::SP50141	2029	0	0	0	0	0	0	0	0
Liver-HCC::SP99193	9322	0	0	0	0	0	0	0	0
Liver-HCC::SP50145	7202	0	0	0	0	0	0	0	0
Liver-HCC::SP50147	15961	0	0	0	0	0	0	0	0
Liver-HCC::SP107012	44121	0	0	0	0	0	0	0	0
Liver-HCC::SP50149	12402	0	0	0	0	0	0	0	0
Liver-HCC::SP107017	8082	0	0	0	0	0	0	0	0
Liver-HCC::SP107019	10243	0	0	0	0	0	0	0	0
Liver-HCC::SP107023	8724	0	0	0	0	0	0	0	0
Liver-HCC::SP50151	10518	0	0	0	0	0	0	0	0
Liver-HCC::SP50153	17471	0	0	0	0	0	0	0	0
Liver-HCC::SP99197	23488	0	0	0	0	0	0	0	0
Liver-HCC::SP50155	18772	0	0	0	0	0	0	0	0
Liver-HCC::SP99201	5285	0	0	0	0	0	0	0	0
Liver-HCC::SP50157	8883	0	0	0	0	0	0	0	0
Liver-HCC::SP99205	9516	0	0	0	0	0	0	0	0
Liver-HCC::SP50159	12076	0	0	0	0	0	0	0	0
Liver-HCC::SP50161	17709	0	0	0	0	0	0	0	0
Liver-HCC::SP107025	13066	0	0	0	0	0	0	0	0
Liver-HCC::SP107028	10439	0	0	0	0	0	0	0	0
Liver-HCC::SP50163	14323	0	0	0	0	0	0	0	0
Liver-HCC::SP99217	6262	0	0	0	0	0	0	0	0
Liver-HCC::SP50165	13273	0	0	0	0	0	0	0	0
Liver-HCC::SP107030	10174	0	0	0	0	0	0	0	0
Liver-HCC::SP50167	13750	0	0	0	0	0	0	0	0
Liver-HCC::SP99229	6587	0	0	0	0	0	0	0	0
Liver-HCC::SP99233	7334	0	0	0	0	0	0	0	0
Liver-HCC::SP107032	5054	0	0	0	0	0	0	0	0
Liver-HCC::SP50169	17862	0	0	0	0	0	0	0	0
Liver-HCC::SP50171	17730	0	0	0	0	0	0	0	0
Liver-HCC::SP50173	10374	0	0	0	0	0	0	0	0
Liver-HCC::SP50175	4180	0	0	0	0	0	0	0	0
Liver-HCC::SP107034	8923	0	0	0	0	0	0	0	0
Liver-HCC::SP50179	11440	0	0	0	0	0	0	0	0
Liver-HCC::SP99237	7427	0	0	0	0	0	0	0	0
Liver-HCC::SP107037	12318	0	0	0	0	0	0	0	0
Liver-HCC::SP107041	8709	0	0	0	0	0	0	0	0
Liver-HCC::SP50181	10380	0	0	0	0	0	0	0	0
Liver-HCC::SP99249	7970	0	0	0	0	0	0	0	0
Liver-HCC::SP99253	11933	0	0	0	0	0	0	0	0
Liver-HCC::SP50183	20347	0	0	0	0	0	0	0	0
Liver-HCC::SP99257	18200	0	0	0	0	0	0	0	0
Liver-HCC::SP107044	5860	0	0	0	0	0	0	0	0
Liver-HCC::SP50185	7998	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53460	53534	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50827	40159	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50263	10313	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50317	16156	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP54113	110327	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50406	587	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP51824	24299	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55387	20258	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP52779	38395	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55235	113803	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50713	14053	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50611	53404	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50485	2322	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP51037	4261	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55142	157043	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53387	42320	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP54745	47720	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP52284	5233	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53618	61322	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP52232	25936	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50412	2099	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50321	12669	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53548	10088	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55004	568	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP56079	48259	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP56168	33038	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP54363	42875	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53810	185584	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50518	6317	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP56303	15716	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55711	7859	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55509	66135	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP55309	1798	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP52607	4008	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP52667	33457	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP51446	5589	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP50592	5066	0	0	0	0	0	0	0	0
Lung-AdenoCA::SP53073	23381	0	0	0	0	0	0	0	0
Lung-SCC::SP56638	42193	0	0	0	0	0	0	0	0
Lung-SCC::SP56537	40115	0	0	0	0	0	0	0	0
Lung-SCC::SP57586	36265	0	0	0	0	0	0	0	0
Lung-SCC::SP56541	43441	0	0	0	0	0	0	0	0
Lung-SCC::SP56553	133882	0	0	0	0	0	0	0	0
Lung-SCC::SP56771	12280	0	0	0	0	0	0	0	0
Lung-SCC::SP57941	75502	0	0	0	0	0	0	0	0
Lung-SCC::SP57818	50099	0	0	0	0	0	0	0	0
Lung-SCC::SP56460	30279	0	0	0	0	0	0	0	0
Lung-SCC::SP56474	18243	0	0	0	0	0	0	0	0
Lung-SCC::SP56704	53748	0	0	0	0	0	0	0	0
Lung-SCC::SP56533	21610	0	0	0	0	0	0	0	0
Lung-SCC::SP56730	35592	0	0	0	0	0	0	0	0
Lung-SCC::SP59245	55120	0	0	0	0	0	0	0	0
Lung-SCC::SP57024	23478	0	0	0	0	0	0	0	0
Lung-SCC::SP57933	57547	0	0	0	0	0	0	0	0
Lung-SCC::SP56754	30083	0	0	0	0	0	0	0	0
Lung-SCC::SP56827	45419	0	0	0	0	0	0	0	0
Lung-SCC::SP57084	42669	0	0	0	0	0	0	0	0
Lung-SCC::SP57538	39949	0	0	0	0	0	0	0	0
Lung-SCC::SP57735	43646	0	0	0	0	0	0	0	0
Lung-SCC::SP57669	50722	0	0	0	0	0	0	0	0
Lung-SCC::SP56566	23230	0	0	0	0	0	0	0	0
Lung-SCC::SP56569	34815	0	0	0	0	0	0	0	0
Lung-SCC::SP58342	74224	0	0	0	0	0	0	0	0
Lung-SCC::SP58349	46806	0	0	0	0	0	0	0	0
Lung-SCC::SP56644	48595	0	0	0	0	0	0	0	0
Lung-SCC::SP57629	30786	0	0	0	0	0	0	0	0
Lung-SCC::SP56941	5370	0	0	0	0	0	0	0	0
Lung-SCC::SP57619	53782	0	0	0	0	0	0	0	0
Lung-SCC::SP58245	59177	0	0	0	0	0	0	0	0
Lung-SCC::SP57251	52103	0	0	0	0	0	0	0	0
Lung-SCC::SP56502	45460	0	0	0	0	0	0	0	0
Lung-SCC::SP58668	65970	0	0	0	0	0	0	0	0
Lung-SCC::SP58101	39530	0	0	0	0	0	0	0	0
Lung-SCC::SP58991	28358	0	0	0	0	0	0	0	0
Lung-SCC::SP56607	21236	0	0	0	0	0	0	0	0
Lung-SCC::SP58326	71525	0	0	0	0	0	0	0	0
Lung-SCC::SP57267	51391	0	0	0	0	0	0	0	0
Lung-SCC::SP57066	57913	0	0	0	0	0	0	0	0
Lung-SCC::SP57901	28791	0	0	0	0	0	0	0	0
Lung-SCC::SP57651	18284	0	0	0	0	0	0	0	0
Lung-SCC::SP57450	25111	0	0	0	0	0	0	0	0
Lung-SCC::SP57846	53964	0	0	0	0	0	0	0	0
Lung-SCC::SP58612	28212	0	0	0	0	0	0	0	0
Lung-SCC::SP56821	31217	0	0	0	0	0	0	0	0
Lung-SCC::SP58882	23970	0	0	0	0	0	0	0	0
Lung-SCC::SP57189	113846	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127630	11525	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127634	34270	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127636	17673	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127628	6977	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127640	17374	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127638	9775	0	0	0	0	0	0	0	0
Lymph-BNHL::SP127632	20536	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59388	4013	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116649	23055	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59416	5654	0	0	0	0	0	0	0	0
Lymph-BNHL::SP124977	9738	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59356	7453	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116612	10119	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116659	12857	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116668	66901	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116630	11505	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59412	13890	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116686	11018	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116694	11834	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116712	1607	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116726	14232	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116723	4122	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59276	2470	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116703	6825	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59312	16330	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116701	10000	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59296	2302	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59280	5300	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59344	3149	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59460	9112	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59404	2282	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116709	5258	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59448	28523	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116614	10504	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59464	4522	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59364	9197	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116663	17039	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59444	6661	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116690	25558	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59270	1959	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59352	10012	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116652	1742	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116715	33100	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116718	8794	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116720	7425	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59284	3940	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116618	11134	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59436	3014	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116645	12822	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59320	7024	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116672	3556	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116635	7684	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59328	3668	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116627	3314	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116725	2082	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59292	4175	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116683	9648	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59372	5568	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116610	17408	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116638	4237	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59336	2432	0	0	0	0	0	0	0	0
Lymph-BNHL::SP124971	16708	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116665	2496	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116674	6066	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116657	22238	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116670	17627	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116642	16744	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116606	19934	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116604	7210	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59376	1950	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59272	2553	0	0	0	0	0	0	0	0
Lymph-BNHL::SP124969	22978	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116608	7243	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59396	2069	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116688	3681	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59392	1809	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59456	7645	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59348	9148	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59300	13724	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59340	5271	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59380	3384	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59440	6829	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59428	3098	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59400	19774	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116624	6110	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59432	4275	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59452	24195	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116679	3556	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116676	30194	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59360	7864	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59384	4042	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59332	3725	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116616	7898	0	0	0	0	0	0	0	0
Lymph-BNHL::SP124981	7247	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59368	25277	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116648	28529	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59420	4053	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116706	11162	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116654	5556	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59308	3904	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59288	0	0	0	15263	0	0	0	0	0
Lymph-BNHL::SP116622	3061	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59316	4152	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59324	4583	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116697	112529	0	0	0	0	0	0	0	0
Lymph-BNHL::SP59304	44342	0	0	0	0	0	0	0	0
Lymph-BNHL::SP116620	0	0	0	31697	0	0	0	0	0
Lymph-CLL::SP13289	1721	0	0	0	0	0	0	0	0
Lymph-CLL::SP116742	1350	0	0	0	0	0	0	0	0
Lymph-CLL::SP115134	1055	0	0	0	0	0	0	0	0
Lymph-CLL::SP96884	1853	0	0	0	0	0	0	0	0
Lymph-CLL::SP13385	2495	0	0	0	0	0	0	0	0
Lymph-CLL::SP13291	2713	0	0	0	0	0	0	0	0
Lymph-CLL::SP13514	2392	0	0	0	0	0	0	0	0
Lymph-CLL::SP115117	1269	0	0	0	0	0	0	0	0
Lymph-CLL::SP115114	2987	0	0	0	0	0	0	0	0
Lymph-CLL::SP13279	2183	0	0	0	0	0	0	0	0
Lymph-CLL::SP13487	1654	0	0	0	0	0	0	0	0
Lymph-CLL::SP13361	3635	0	0	0	0	0	0	0	0
Lymph-CLL::SP13421	2815	0	0	0	0	0	0	0	0
Lymph-CLL::SP116738	1738	0	0	0	0	0	0	0	0
Lymph-CLL::SP13293	1907	0	0	0	0	0	0	0	0
Lymph-CLL::SP13281	2062	0	0	0	0	0	0	0	0
Lymph-CLL::SP13677	1503	0	0	0	0	0	0	0	0
Lymph-CLL::SP13399	2311	0	0	0	0	0	0	0	0
Lymph-CLL::SP116732	2621	0	0	0	0	0	0	0	0
Lymph-CLL::SP115073	1319	0	0	0	0	0	0	0	0
Lymph-CLL::SP13307	2701	0	0	0	0	0	0	0	0
Lymph-CLL::SP13299	3223	0	0	0	0	0	0	0	0
Lymph-CLL::SP13481	1864	0	0	0	0	0	0	0	0
Lymph-CLL::SP116780	2994	0	0	0	0	0	0	0	0
Lymph-CLL::SP13433	2389	0	0	0	0	0	0	0	0
Lymph-CLL::SP115064	2117	0	0	0	0	0	0	0	0
Lymph-CLL::SP13359	1638	0	0	0	0	0	0	0	0
Lymph-CLL::SP116734	3280	0	0	0	0	0	0	0	0
Lymph-CLL::SP116770	1423	0	0	0	0	0	0	0	0
Lymph-CLL::SP13323	2043	0	0	0	0	0	0	0	0
Lymph-CLL::SP13367	3645	0	0	0	0	0	0	0	0
Lymph-CLL::SP96882	4510	0	0	0	0	0	0	0	0
Lymph-CLL::SP13283	1529	0	0	0	0	0	0	0	0
Lymph-CLL::SP116728	1958	0	0	0	0	0	0	0	0
Lymph-CLL::SP13478	2096	0	0	0	0	0	0	0	0
Lymph-CLL::SP116744	2542	0	0	0	0	0	0	0	0
Lymph-CLL::SP115093	3710	0	0	0	0	0	0	0	0
Lymph-CLL::SP13315	755	0	0	0	0	0	0	0	0
Lymph-CLL::SP13331	3135	0	0	0	0	0	0	0	0
Lymph-CLL::SP115108	3453	0	0	0	0	0	0	0	0
Lymph-CLL::SP116752	4343	0	0	0	0	0	0	0	0
Lymph-CLL::SP115085	2291	0	0	0	0	0	0	0	0
Lymph-CLL::SP115102	2571	0	0	0	0	0	0	0	0
Lymph-CLL::SP13379	2051	0	0	0	0	0	0	0	0
Lymph-CLL::SP116750	3188	0	0	0	0	0	0	0	0
Lymph-CLL::SP115125	1150	0	0	0	0	0	0	0	0
Lymph-CLL::SP115089	2528	0	0	0	0	0	0	0	0
Lymph-CLL::SP13297	1827	0	0	0	0	0	0	0	0
Lymph-CLL::SP13339	1427	0	0	0	0	0	0	0	0
Lymph-CLL::SP13671	2716	0	0	0	0	0	0	0	0
Lymph-CLL::SP116776	2279	0	0	0	0	0	0	0	0
Lymph-CLL::SP13683	1644	0	0	0	0	0	0	0	0
Lymph-CLL::SP116758	2512	0	0	0	0	0	0	0	0
Lymph-CLL::SP116782	3303	0	0	0	0	0	0	0	0
Lymph-CLL::SP13317	1771	0	0	0	0	0	0	0	0
Lymph-CLL::SP115128	1681	0	0	0	0	0	0	0	0
Lymph-CLL::SP116754	2704	0	0	0	0	0	0	0	0
Lymph-CLL::SP116766	5065	0	0	0	0	0	0	0	0
Lymph-CLL::SP116748	3320	0	0	0	0	0	0	0	0
Lymph-CLL::SP115070	1574	0	0	0	0	0	0	0	0
Lymph-CLL::SP115131	2071	0	0	0	0	0	0	0	0
Lymph-CLL::SP115097	1889	0	0	0	0	0	0	0	0
Lymph-CLL::SP115060	2162	0	0	0	0	0	0	0	0
Lymph-CLL::SP13594	1891	0	0	0	0	0	0	0	0
Lymph-CLL::SP96834	2630	0	0	0	0	0	0	0	0
Lymph-CLL::SP115057	2634	0	0	0	0	0	0	0	0
Lymph-CLL::SP116768	2123	0	0	0	0	0	0	0	0
Lymph-CLL::SP13442	3063	0	0	0	0	0	0	0	0
Lymph-CLL::SP13325	1064	0	0	0	0	0	0	0	0
Lymph-CLL::SP116736	2406	0	0	0	0	0	0	0	0
Lymph-CLL::SP13619	2265	0	0	0	0	0	0	0	0
Lymph-CLL::SP115111	5601	0	0	0	0	0	0	0	0
Lymph-CLL::SP116760	2213	0	0	0	0	0	0	0	0
Lymph-CLL::SP13311	1805	0	0	0	0	0	0	0	0
Lymph-CLL::SP13509	1958	0	0	0	0	0	0	0	0
Lymph-CLL::SP13539	1954	0	0	0	0	0	0	0	0
Lymph-CLL::SP13624	2067	0	0	0	0	0	0	0	0
Lymph-CLL::SP116746	2636	0	0	0	0	0	0	0	0
Lymph-CLL::SP13490	2957	0	0	0	0	0	0	0	0
Lymph-CLL::SP116774	2360	0	0	0	0	0	0	0	0
Lymph-CLL::SP115105	1945	0	0	0	0	0	0	0	0
Lymph-CLL::SP13278	2590	0	0	0	0	0	0	0	0
Lymph-CLL::SP116756	3747	0	0	0	0	0	0	0	0
Lymph-CLL::SP13319	1034	0	0	0	0	0	0	0	0
Lymph-CLL::SP13280	2359	0	0	0	0	0	0	0	0
Lymph-CLL::SP13363	1482	0	0	0	0	0	0	0	0
Lymph-CLL::SP13347	2612	0	0	0	0	0	0	0	0
Lymph-CLL::SP116730	3724	0	0	0	0	0	0	0	0
Lymph-CLL::SP13365	1414	0	0	0	0	0	0	0	0
Lymph-CLL::SP115099	2192	0	0	0	0	0	0	0	0
Lymph-CLL::SP116764	1816	0	0	0	0	0	0	0	0
Lymph-CLL::SP116772	1989	0	0	0	0	0	0	0	0
Lymph-CLL::SP96888	1432	0	0	0	0	0	0	0	0
